样本,区域,年度终端碳强度,扩展生产责任P+_kt,消费责任全口径C+_kt
248,A6,0.5009162018264338,4819.667821281373,3945.823651742305
248,A7,0.17375173485283021,308.52879994588136,676.296132119445
248,A8,0.39360759934026274,1408.3775660208937,1871.8738747798322
249,A1,0.5857879574956544,8948.89784680662,9017.191067911592
249,A2,0.6167252078747288,5990.676751935604,6594.382084527523
249,A3,0.5952706229344226,1012.836975668225,5456.276458924737
249,A4,0.6238726169131175,13149.235541567828,7793.974162059369
249,A5,0.15161365351882727,541.40694278595,823.7966456758436
249,A6,0.501597767160163,4848.582915633393,3972.189229262109
249,A7,0.17490363223161942,312.49718644565934,679.5735223816847
249,A8,0.39540356696826745,1403.721895993264,1870.472886093688
250,A1,0.5856850495303793,8951.61526536998,9022.338779946836
250,A2,0.6170354269590032,5989.2270731442995,6599.8863681343855
250,A3,0.59494236739416,1019.8073017814232,5476.046107210169
250,A4,0.6228712765058797,13148.034160394996,7775.700601753875
250,A5,0.1520719335296836,540.8446678843635,816.4276557208091
250,A6,0.5018016215951603,4840.620799102121,3966.4318852981824
250,A7,0.1744606175788851,313.44783067287466,677.1834347249198
250,A8,0.3941936519653242,1406.5128092957375,1876.095074856617
251,A1,0.5857079333474351,8915.421742475879,8983.505429992982
251,A2,0.6161917635433534,5951.23575852516,6562.799804321404
251,A3,0.5945886089830075,1011.1499093813845,5447.903239639449
251,A4,0.623794186687959,13105.858859579244,7760.171225958152
251,A5,0.15133167230188893,536.5800619744848,809.326804753912
251,A6,0.501425559119496,4825.401550101798,3951.183367517042
251,A7,0.17479773221694173,312.670141988127,680.5099269739945
251,A8,0.39395039684448274,1420.8414259588922,1883.7596508280335
252,A1,0.5850058915946801,8956.840574215594,9025.806468805671
252,A2,0.6156708193363841,5920.429687586717,6542.418442667681
252,A3,0.5954854873224518,1024.1546825788093,5437.827202819763
252,A4,0.6239432200659014,13159.408447863727,7824.297049702514
252,A5,0.15055220811802542,535.4246460257687,809.460903100772
252,A6,0.5004975116956494,4814.699386805933,3943.8986991458587
252,A7,0.17493715860146605,313.8474025457041,681.3508401741517
252,A8,0.3935085145235838,1400.1538659811692,1859.8990871870074
253,A1,0.5853012447728512,8872.826552148521,8942.74687270232
253,A2,0.6152636509692736,5941.823925471541,6551.5400609354765
253,A3,0.5970707248140777,1019.3749755885722,5482.051333871193
253,A4,0.625656050282464,13158.11441041662,7778.580553183904
253,A5,0.15176814472585518,533.8502787643042,812.7569992092496
253,A6,0.5017614652324901,4819.843526119093,3952.3828166161584
253,A7,0.1748218106325576,312.8646085229525,675.9511182655051
253,A8,0.39427016428700384,1406.8761429455135,1869.5646651933118
254,A1,0.5857252820683706,8976.67176352517,9044.710952668205
254,A2,0.6157206485317585,5926.143214918822,6536.424833169312
254,A3,0.5960873835733231,1026.7554403062381,5496.463887671786
254,A4,0.623781527943968,13107.861476450249,7726.080010222591
254,A5,0.151686365322869,543.0272396577371,819.454705230684
254,A6,0.5015997734540261,4832.72208217551,3954.452298692107
254,A7,0.17554123358949952,312.5612716834918,680.0466837888407
254,A8,0.3924736396501538,1392.5400587778506,1860.6491760515448
255,A1,0.5852804484200351,8943.586631288574,9011.133429041129
255,A2,0.6162708613369342,5974.247416705124,6585.3937139124655
255,A3,0.5956635961131417,1018.8878882862315,5457.29851550379
255,A4,0.624565177269993,13165.122879747792,7817.482225196238
255,A5,0.15101385646952425,538.7756891423701,812.8228197957669
255,A6,0.5018101339594947,4849.224596551535,3974.731051076158
255,A7,0.175494374569967,309.988401058161,678.3514310835111
255,A8,0.39174445995732454,1388.833762358073,1851.4540795288028
256,A1,0.5862328310623488,8896.66804695003,8966.477158855068
256,A2,0.6159891368953027,5951.951193147112,6562.364240158306
256,A3,0.5962493569218797,1017.2338291913496,5462.751521892407
256,A4,0.6243513396079141,13136.618676767634,7772.240397060085
256,A5,0.15268990732658608,541.5026064377385,821.9747401052911
256,A6,0.501400895820232,4820.946537211993,3943.745902188385
256,A7,0.17534865641807368,313.57203085981206,679.2692930388844
256,A8,0.3929457112359451,1399.1711264054954,1868.8407936727394
257,A1,0.5856373264995738,8958.993481502494,9029.893452060402
257,A2,0.6151166553030895,5944.486800705002,6554.573586867084
257,A3,0.595968228336572,1019.0523448685744,5464.761738330072
257,A4,0.6253737556103157,13217.032233561935,7860.802363332206
257,A5,0.15080957801565859,534.6117683286595,807.5261347161514
257,A6,0.5001034045159141,4854.825076811463,3980.654898126033
257,A7,0.17396223192613006,309.6564016885874,675.8776851047224
257,A8,0.391796112261731,1394.4620492638194,1859.0302981938644
258,A1,0.5858715863881608,8959.797400543117,9030.716611068763
258,A2,0.6154343361913399,5929.733237274501,6534.391791061786
258,A3,0.5945646950286616,1015.4518731985006,5451.195289468743
258,A4,0.6224317150106426,13102.203876351017,7751.715390469649
258,A5,0.1532452734354913,539.9772938755985,820.9850222527286
258,A6,0.5008475803845533,4832.009642792031,3954.2212435761307
258,A7,0.17534242145641712,315.1165267761501,682.968629247089
258,A8,0.39293136563842795,1398.7682990661285,1866.864172732153
259,A1,0.5862210136402913,8905.468141287014,8973.720841258924
259,A2,0.6159267958267852,5962.497217941635,6570.139621188792
259,A3,0.595931119688678,1015.8226023412883,5463.6020038263705
259,A4,0.6240639222363266,13121.725414229197,7761.679569342417
259,A5,0.152640147728659,535.1198584095624,813.3010376454081
259,A6,0.5014178193405074,4856.731620651897,3982.7159718869566
259,A7,0.17524809564628843,313.8359468513238,677.2635901363553
259,A8,0.3930383474616334,1399.5005337854848,1868.2787002121754
260,A1,0.5858832678373088,8954.70616901982,9024.807720117311
260,A2,0.6155173608954996,5967.011655336332,6584.690798371595
260,A3,0.5958961150492635,1005.4460949850278,5433.390637828142
260,A4,0.6249917888349344,13150.700998759628,7798.947524037395
260,A5,0.15211306819306925,538.6922814198307,816.2426983218387
260,A6,0.5010112225007703,4838.098770775799,3967.1424941087625
260,A7,0.1746248960944491,311.3862495881717,676.1759712610184
260,A8,0.39392514676667817,1400.619174790604,1865.2635506291474
261,A1,0.5848731546339638,8890.739414259262,8961.57517675461
261,A2,0.6148911800009235,5911.707212627703,6523.114764468787
261,A3,0.595154174214128,1013.0788687102108,5465.828867293809
261,A4,0.6237603591084504,13124.27798577182,7757.587319151439
261,A5,0.15066821308016298,534.7948044110524,809.5035532100047
261,A6,0.5022447633625969,4866.642611018591,3987.8231322108427
261,A7,0.17480878813145417,311.2054535644501,676.3050675870445
261,A8,0.39227873347424036,1395.848440915439,1866.5569106019889
262,A1,0.5860421398677933,8888.482250518384,8958.564096188717
262,A2,0.6149798960787725,5954.409935763509,6573.668003928534
262,A3,0.5933751020258364,998.3342247649871,5410.190668519637
262,A4,0.6210656710531255,13124.520156439898,7793.200552764082
262,A5,0.15099851799698383,540.2311952360806,810.5353972178538
262,A6,0.5008118437647605,4836.403812261841,3966.357979002232
262,A7,0.17427367925740395,308.56788288739125,674.1597801096152
262,A8,0.39261442579106737,1398.9773886868359,1863.2503688282554
263,A1,0.5853399043693438,8966.110370110096,9037.153317994542
263,A2,0.6163042219181669,5940.100677133005,6548.432462771108
263,A3,0.5959815688356086,1035.268577790162,5463.691202953448
263,A4,0.6240746079931712,13160.57421315408,7816.4841464700585
263,A5,0.15266170227038564,538.9780924027867,815.9201665603721
263,A6,0.5011731698225671,4834.022085288678,3955.3941306968177
263,A7,0.17487677276838734,312.194541787752,677.0729210225699
263,A8,0.3925695321657576,1389.7892295007582,1862.889438698401
264,A1,0.5855548343729604,8890.012399780147,8960.549838172512
264,A2,0.6157390373502115,5938.60879556511,6553.367304282103
264,A3,0.5970617778316547,1021.1700271318412,5509.740663792162
264,A4,0.625121744934783,13193.395078972468,7784.528516076871
264,A5,0.15128518133335842,534.9311435739077,812.3960081939297
264,A6,0.5011989188657404,4802.5954917040235,3926.504457837795
264,A7,0.17374464821526772,313.4851469368334,673.7780214773138
264,A8,0.3916437633769485,1380.3142610362013,1853.6475348678478
265,A1,0.5858558689805401,8893.045672252934,8961.275147949724
265,A2,0.6153236486539414,5973.024572719487,6579.97554322263
265,A3,0.5947804157863117,1023.7649949649912,5457.210858368499
265,A4,0.6232792187541815,13146.647743736143,7800.496936392614
265,A5,0.15170452617532756,533.9797140099976,814.0464476788638
265,A6,0.5013036914063831,4862.846708761234,3985.403592398965
265,A7,0.17529175213581402,313.2723253365198,676.337709477042
265,A8,0.3936560566746337,1394.4511273024957,1866.2866235954625
266,A1,0.5852593549737676,8920.87011150378,8991.525071153996
266,A2,0.6155013986907698,5964.028941692525,6581.941561553224
266,A3,0.5948075958440044,1013.6908854859653,5445.754903812024
266,A4,0.6231745942973281,13110.966514573249,7757.061486306787
266,A5,0.1507235687253947,536.154715845516,813.008833063168
266,A6,0.5014009913337782,4838.87483683871,3971.727150549766
266,A7,0.17509992501304206,313.92776785771457,676.958225242091
266,A8,0.3935931466262543,1404.6110979257062,1865.1476400421152
267,A1,0.5860732266041137,8944.736239939577,9012.274997081588
267,A2,0.6153491809056436,5926.297443220252,6542.074912319606
267,A3,0.5939428093315446,1015.068298774074,5447.784761878103
267,A4,0.6221869332005746,13101.50714546021,7750.564519440535
267,A5,0.15250157443039983,542.6716153884441,818.9343822148709
267,A6,0.5016862675176824,4839.2574190775085,3962.2328315371965
267,A7,0.17562067368598533,315.973319766846,684.6738201707187
267,A8,0.396544502534505,1417.126500691319,1884.0977576756106
268,A1,0.5854037049249835,8890.472582185874,8961.791375329327
268,A2,0.616306334607151,5947.924994172941,6561.598782584326
268,A3,0.5959661617589254,1019.6119605265056,5484.304849112169
268,A4,0.6240308451441133,13173.704874365858,7791.845341169936
268,A5,0.1510671246953219,539.4312895684627,814.599567271726
268,A6,0.5012713491542867,4845.804452539747,3970.299423683452
268,A7,0.17389973769146486,309.8458047060014,674.3113995240606
268,A8,0.3905811723942597,1380.6652087644827,1848.710428154873
269,A1,0.5859418310474789,8925.282052946031,8995.623577001898
269,A2,0.6160096302800286,5969.732047996347,6572.674241931276
269,A3,0.5953216298853691,1026.7572444958457,5448.717906077117
269,A4,0.6230040678456396,13110.067598822701,7781.402288880957
269,A5,0.15149501801111898,543.083387934177,818.7534357316139
269,A6,0.5008731282758868,4841.958826508721,3969.876930374905
269,A7,0.17327749238860815,308.84141059198055,671.0283355388863
269,A8,0.39259050489119474,1400.665916238926,1868.3117699980792
270,A1,0.586187298898188,8916.293432711303,8984.44928659588
270,A2,0.6165980642764928,5962.950074344707,6586.409249530686
270,A3,0.5963213427146754,1021.3881193310868,5454.760702780744
270,A4,0.6247841375706357,13168.179931283903,7811.363223267785
270,A5,0.15103066930128886,538.858870106218,812.5105055314965
270,A6,0.5012615536057998,4821.233879498763,3945.2112387232537
270,A7,0.17291912502359397,306.1376445535502,669.3834424687894
270,A8,0.3942252428664222,1400.094381991233,1871.048684922131
271,A1,0.5857699811354914,8930.254298963662,8999.616808642006
271,A2,0.6154546951630893,5943.7146124770825,6544.006620350857
271,A3,0.5945837544082123,1017.9976052342272,5473.897399883256
271,A4,0.6220309993655386,13153.08276205324,7785.073027019901
271,A5,0.15269485520724893,538.1006893015762,822.8180077673666
271,A6,0.5026667596503576,4845.165220793257,3969.9796048007925
271,A7,0.1732580333394206,310.08990194412354,675.7864380770333
271,A8,0.3931228991579641,1402.5487813274085,1869.7759655533669
272,A1,0.5856400820974784,8905.011057425565,8973.27540583761
272,A2,0.6151707814194105,5920.637339718963,6539.674458252812
272,A3,0.5962645791154603,1016.9723448901461,5487.009872701603
272,A4,0.624966765573287,13208.067880038887,7813.725472539184
272,A5,0.15162363346340116,536.2911818619574,815.6375016835016
272,A6,0.5011509646012373,4839.9448021523685,3970.9308843869385
272,A7,0.17340220757426988,311.34946675881315,673.1141191380876
272,A8,0.3932977596198434,1398.9085270025057,1863.8148853094713
273,A1,0.5860358136539214,8966.575614725647,9035.959992673064
273,A2,0.6163160232854118,5979.005427527964,6589.979498036283
273,A3,0.5945618565831005,1019.9746421987992,5436.442432072732
273,A4,0.6227507122296004,13105.924359607354,7772.643379661303
273,A5,0.15162625903341226,536.2052435199257,814.8390899166063
273,A6,0.5013318222053519,4817.116085579894,3943.181402420544
273,A7,0.17526323797774168,314.0023716794274,677.3834378505032
273,A8,0.3927060270368976,1392.3288564415102,1860.70336864949
274,A1,0.5851623057219373,8977.68097552333,9046.686098183964
274,A2,0.6148198153234372,5893.746025170303,6504.784062162733
274,A3,0.5943317767091267,1017.4704906663205,5439.7075950973995
274,A4,0.622312012505526,13116.150584234994,7784.795239312691
274,A5,0.15187611089815,538.5885649334065,811.5118979693098
274,A6,0.5012441039566793,4829.452872548677,3956.9722572379724
274,A7,0.17423836612984744,312.2781796272208,674.4944346826794
274,A8,0.3926384784005352,1387.491306701981,1853.907414759484
275,A1,0.5854513881832478,8886.086233550384,8955.816669009
275,A2,0.6154668550167613,5961.945778428469,6577.221136012451
275,A3,0.595010076565301,1013.7231786285829,5444.070169301773
275,A4,0.6241667932873939,13153.286305312175,7802.010492312188
275,A5,0.15234640427383017,538.403311204625,816.7092745329479
275,A6,0.501481233421138,4850.917511333204,3983.3767449441866
275,A7,0.17484718821084982,314.02930684715966,676.2831078460595
275,A8,0.39349108499191593,1396.4722963843894,1859.3763277303835
276,A1,0.585535200110712,8944.54434014543,9017.73165223094
276,A2,0.6161696555732752,5980.281898959412,6596.597827697328
276,A3,0.5940486842305496,1023.1517575735742,5435.863889082286
276,A4,0.6218525233015342,13130.633689651095,7794.578887584431
276,A5,0.15165880229652945,538.7873214832604,814.8568764164656
276,A6,0.5008620648255749,4832.221135973645,3967.450545124802
276,A7,0.17454591943451925,308.8604921202553,675.4417829744333
276,A8,0.3917534807022173,1391.9718081876986,1847.930982983687
277,A1,0.5854315244092306,8912.59262995905,8981.158986847282
277,A2,0.6156504588214876,5917.237799519826,6530.068552418677
277,A3,0.5962219363156412,1023.6931798311577,5452.633502547623
277,A4,0.6242479719786141,13167.877153720321,7820.7156927331525
277,A5,0.15157386767144607,532.2685345983425,809.9354887772158
277,A6,0.500237524368923,4812.520589802833,3931.323702745348
277,A7,0.17524547517934794,311.15834473951213,676.7812633355175
277,A8,0.3951856632262224,1405.6717954912012,1880.4028382574259
278,A1,0.5857356818649339,8918.812181250247,8988.146752692724
278,A2,0.6141844223289272,5917.31815172586,6524.771235295394
278,A3,0.5955549067557367,1017.5713934822422,5476.449050439212
278,A4,0.6233990291915815,13150.096267412842,7783.17109390698
278,A5,0.15191071720090954,540.7216954455005,814.4277817152552
278,A6,0.5014001655262307,4857.097803264648,3983.8159624950476
278,A7,0.1739149098333252,309.9147811686191,674.6477184671597
278,A8,0.39374580358128997,1405.2734197582895,1871.376098496472
279,A1,0.5855063161427166,8938.241096840125,9006.34829484587
279,A2,0.6159335453153361,5944.694347595436,6567.682162094869
279,A3,0.5951999121022926,1020.693634640643,5451.461010074669
279,A4,0.6235151006913401,13130.210106413851,7776.66217084184
279,A5,0.15172788039420615,542.8905463608282,815.8548466094281
279,A6,0.5019653208584556,4821.173589199926,3950.397711049291
279,A7,0.17398869787188417,312.7493545970646,672.4783501641983
279,A8,0.392603010856674,1393.4148873212637,1863.1830172889736
280,A1,0.5854396277624727,8913.047718434196,8983.979663806484
280,A2,0.6164031536870337,6003.3864005093965,6612.382282756513
280,A3,0.5947796752388351,1014.881674157739,5447.562138619437
280,A4,0.6236054595374118,13117.959880662918,7769.374141348671
280,A5,0.15067687530859356,533.9379065492327,810.3151076402254
280,A6,0.5015450387662527,4841.811214748049,3974.0921557147008
280,A7,0.1737434973295168,309.9473782594631,673.068785037633
280,A8,0.393335893846128,1393.4942082526593,1857.6921066499888
281,A1,0.5853635391764948,8920.03468533502,8991.968310151115
281,A2,0.6151222411504009,5949.069828046264,6564.29601107953
281,A3,0.5954846988789976,1013.7270234035554,5448.079995017635
281,A4,0.6238788949913247,13160.15697058539,7805.225982920791
281,A5,0.15172516899629393,544.930872026669,819.5135005237141
281,A6,0.5010679000996454,4809.700733793619,3941.3260295844557
281,A7,0.17394716675662372,311.37026464649153,674.3459054246536
281,A8,0.39229416564315533,1401.9966764107992,1866.2313195459124
282,A1,0.5856459079433702,8911.311083352517,8980.880787873573
282,A2,0.6174613105582939,5962.544684952555,6586.289961297119
282,A3,0.5972174018083735,1016.8298457413605,5480.251028912515
282,A4,0.6254948191181332,13164.08504223311,7774.853295103578
282,A5,0.15134371173678487,538.9344227698982,814.0373253760622
282,A6,0.5003725542007194,4816.553764603834,3938.3462648272775
282,A7,0.17500854129613497,309.61535213679684,676.9572808179978
282,A8,0.3927065681995026,1392.9742801814489,1861.2325317633981
283,A1,0.5854702333324038,8934.620038289175,9004.795907298454
283,A2,0.6157677896032369,5983.688494854495,6606.3282370973375
283,A3,0.5957751954230951,1017.119342526266,5447.986952686642
283,A4,0.6240923965197667,13064.780633260172,7713.792958567437
283,A5,0.15091261865177583,535.4243664320824,805.5255602299061
283,A6,0.501527553962311,4827.9574102594115,3954.445795741788
283,A7,0.1733457969172566,306.05208553930703,670.219338711915
283,A8,0.39214201435089524,1390.5827149706452,1857.1303357980723
284,A1,0.585832088741062,8941.332052192123,9011.507340848966
284,A2,0.6162672106329768,5953.250264895967,6553.828043703744
284,A3,0.5960743546280146,1018.5615878286173,5463.002084161014
284,A4,0.6246235140528917,13103.184583964834,7746.869279759506
284,A5,0.15346584190736162,536.4363827264611,817.96396310498
284,A6,0.5004476819993569,4824.472594805334,3955.6242212039847
284,A7,0.1770401044374705,318.5764516258702,683.6782533976613
284,A8,0.39271826490550954,1398.0105483362931,1861.351280195645
285,A1,0.5857144520950843,8867.493098925062,8935.774748812686
285,A2,0.6158451850671434,5960.426727647983,6568.196843040086
285,A3,0.5948834540329966,1013.3814617174778,5452.312248543159
285,A4,0.6225070349375308,13169.601513702997,7820.979864039828
285,A5,0.15108962549099475,535.8279905396981,811.90278395855
285,A6,0.5008001375757275,4838.122737999607,3969.2138422605526
285,A7,0.17387020339060794,309.06482990493316,673.118488716783
285,A8,0.3939140206984454,1411.008128613215,1873.4276696793318
286,A1,0.5859116457213756,8919.105921130622,8986.380144708139
286,A2,0.6155043784936344,5965.34901508541,6584.472162186528
286,A3,0.5970562566471718,1021.360541740928,5483.447555722463
286,A4,0.6248727340495672,13164.472344968113,7778.301587807448
286,A5,0.15210991814474328,537.562167002958,816.2263618423246
286,A6,0.501715858859054,4831.104551260666,3960.5272507589843
286,A7,0.17441684892062853,310.95681015927306,675.6574395506289
286,A8,0.39319044822381727,1397.132502755183,1862.0313515266362
287,A1,0.585774449634911,8934.310602474918,9001.72687446373
287,A2,0.6154413483685451,5923.87874468274,6537.080755963366
287,A3,0.5951573677755941,1019.2994873519616,5469.046223169298
287,A4,0.6225738277677789,13081.292503948589,7712.648350978643
287,A5,0.15237654291352132,539.5449399589629,818.128570008325
287,A6,0.5014248739492859,4842.201916503233,3980.338893371991
287,A7,0.17571611174998525,314.41106454689964,679.3512898383073
287,A8,0.39269466259756053,1403.1251542643038,1859.7434559379496
288,A1,0.5855995193188294,8941.682704730352,9013.502828552027
288,A2,0.6156097411374568,5958.487747066005,6564.897923222087
288,A3,0.5967751556611102,1027.4910627792015,5485.681840964941
288,A4,0.6238939612444501,13163.99051495531,7796.92763726989
288,A5,0.15160408096020545,536.8352293821239,809.2153552892551
288,A6,0.5017772544240605,4853.433658648495,3974.7452669859836
288,A7,0.17500849495331863,312.1009009613687,676.9086515587832
288,A8,0.3941995235448432,1410.5431584285775,1882.685473108475
289,A1,0.5852295310422047,8874.523849411318,8944.297743225557
289,A2,0.6154012582353972,5948.020084692068,6556.449893188704
289,A3,0.5949393494359068,1018.1507737891881,5445.672351161268
289,A4,0.6229346470810696,13158.647349077757,7815.805797598745
289,A5,0.15265577528293653,536.0654915418894,815.9923211176869
289,A6,0.5020261496408136,4844.191619518559,3971.0045211459064
289,A7,0.17410883571854316,309.06764797479144,674.9837140895166
289,A8,0.39291650066103173,1397.9399882993127,1862.4004627774993
290,A1,0.5857583456727626,8939.066660503135,9009.183064199551
290,A2,0.6169612206452192,5990.651406411092,6603.7518633371965
290,A3,0.5938728991546737,1016.0340174376995,5451.946947001288
290,A4,0.6225486746282216,13150.204468064778,7799.738055308023
290,A5,0.15175601546372366,536.5160886368845,810.2055214027689
290,A6,0.5010277904613641,4862.317135059416,3986.358185988971
290,A7,0.17371754105855844,311.6993067246704,674.7573871144909
290,A8,0.3946860116677284,1407.670062068637,1878.2181205540203
291,A1,0.5857231895055351,8909.625341217248,8980.271357957708
291,A2,0.6158698883394832,5980.461052588344,6593.070744497928
291,A3,0.5953945608991547,1020.3974883609568,5440.869414349702
291,A4,0.6233786181314527,13133.286817137869,7796.250277657475
291,A5,0.151756243780697,535.2436332633966,810.9107094768658
291,A6,0.5013629018320627,4844.72038996153,3976.0160961699626
291,A7,0.17354786077942036,309.9092154473399,671.752487916011
291,A8,0.3921062522030899,1388.4430143661882,1852.9458643172202
292,A1,0.5858412958958477,8961.556166600029,9032.471028367509
292,A2,0.615711458476376,5972.304129907825,6570.5790811270135
292,A3,0.5961226014168954,1022.9179692705185,5457.584155141285
292,A4,0.6234856274278558,13075.97085843471,7733.720216353984
292,A5,0.15173307796730515,533.0453292362592,813.2102125909402
292,A6,0.5005086173862485,4841.298259958574,3969.582614152564
292,A7,0.17500298702424374,310.87064810643113,676.6139239038422
292,A8,0.39123888765729153,1388.688782388554,1852.890912265763
293,A1,0.5863238971021276,8937.283736509919,9010.190902466396
293,A2,0.6158893148357846,5975.335378199735,6586.53523681593
293,A3,0.5949812856400436,1012.8677567295712,5451.912762181693
293,A4,0.6236772773879595,13181.565043214203,7821.993833783776
293,A5,0.15279758215458916,540.0204315884786,817.6052344975164
293,A6,0.5007791395533323,4842.001869102676,3968.6497493910183
293,A7,0.17400494389136473,310.2473669878721,678.4073961918605
293,A8,0.3929947912831005,1396.7492401749494,1860.7757071792087
294,A1,0.5849986742065021,8900.159776140306,8966.666920648762
294,A2,0.6148996384792262,5933.9826456479,6540.573285395885
294,A3,0.5950532044678649,1026.6982879661045,5470.439134520031
294,A4,0.6230499877909788,13174.0182640657,7820.9990449820625
294,A5,0.15124644525677847,538.0589358196593,816.0064209317924
294,A6,0.5012889020113743,4865.85672632075,3995.7797388326894
294,A7,0.17375147178899536,310.5181088338342,673.1979877819426
294,A8,0.39336166217587115,1398.3687837877667,1863.9989954888538
295,A1,0.5861586851555646,8936.883748754035,9006.69803178243
295,A2,0.6163140818604221,5955.349806737807,6570.5628052957445
295,A3,0.5963060419858871,1016.6536142815712,5476.999991721232
295,A4,0.6246160410031482,13189.145575997918,7811.69929969589
295,A5,0.1518370587149566,538.9323578944309,815.055468460361
295,A6,0.5014615834886486,4851.105478103177,3979.1448371180845
295,A7,0.17395920833012074,308.0253160573963,674.1623517148789
295,A8,0.3946539685844151,1410.6523098750795,1872.4254219127927
296,A1,0.5847335186560437,8972.546494496275,9040.726320236981
296,A2,0.614591488313953,5890.895851147743,6506.047294911592
296,A3,0.5956902855051627,1029.1436556108913,5444.174775427556
296,A4,0.6231618721635777,13172.29391861436,7838.773665491413
296,A5,0.15198032870142966,535.709881447661,812.8350168643477
296,A6,0.5003953116508275,4828.757036043596,3953.2196919688204
296,A7,0.17403424686114335,313.21472166022636,678.2354758470533
296,A8,0.3912559902606096,1381.1333629782746,1849.682681251263
297,A1,0.5855687234678152,8975.87120453663,9042.420970457606
297,A2,0.6151445595735385,5962.767768449899,6580.655373581875
297,A3,0.5949755362093846,1011.7015977553787,5454.987648547032
297,A4,0.6234917424893434,13128.05329502662,7766.361521940805
297,A5,0.15259491694214572,536.2097433142515,812.0642476090164
297,A6,0.5010960257067215,4818.032950704723,3945.346474179739
297,A7,0.175253638123318,313.16167395528635,680.8263895528557
297,A8,0.3937721513475188,1412.18991991962,1875.3255277934802
298,A1,0.5866016814802922,8917.56750164694,8985.263572007623
298,A2,0.615606607046454,5937.121950086614,6537.733233593243
298,A3,0.5962587398489738,1011.0194902335583,5470.793591066192
298,A4,0.6244870277663579,13171.440373800477,7805.10257539066
298,A5,0.15284531780833582,538.8647661054956,816.7005668508082
298,A6,0.5005336230303716,4839.354674222154,3971.366616807712
298,A7,0.17472634801920586,310.3342394195773,675.2002800630185
298,A8,0.39299247628769973,1397.0893177994906,1860.6318775350446
299,A1,0.5857074323030401,8902.912024523615,8972.00619581018
299,A2,0.6159810160421071,5929.417950764188,6540.506517436075
299,A3,0.5949308056551171,1014.2870487602411,5454.417567165782
299,A4,0.6233226016915479,13076.349763868326,7719.386007117001
299,A5,0.15251442341269653,540.0415739205276,818.0621896556127
299,A6,0.5011143650521426,4829.147431423839,3953.136836781344
299,A7,0.17362626025463762,309.8473835491829,673.9827587603505
299,A8,0.3941644312491125,1402.5876140463854,1873.092718129957
300,A1,0.5853177633484091,8920.612452853742,8989.061133124536
300,A2,0.6158549715452567,5925.593133122033,6537.325101673139
300,A3,0.5945450532366431,1007.9503608264887,5447.9702782210015
300,A4,0.6230700482872127,13147.809861447977,7792.382490791422
300,A5,0.15142131543440254,534.7979546130216,811.6913889472104
300,A6,0.5006872679849301,4851.028062212157,3982.1326203715157
300,A7,0.1748315287683269,309.8867860702044,677.3790076875035
300,A8,0.3929664029506433,1399.6993391495923,1859.4359294788885
301,A1,0.5854387020524291,8949.15756073128,9019.70902526339
301,A2,0.6155025500648021,5919.647734350681,6544.402866054442
301,A3,0.5954885387302444,1026.7641727930925,5471.427062585407
301,A4,0.6240175258629128,13155.360478191331,7785.328794382628
301,A5,0.15080624902232126,539.022554992827,811.5683081594594
301,A6,0.5012442577983716,4864.911365746473,3986.2247918153266
301,A7,0.17665053059074387,317.181939872676,684.4904513534674
301,A8,0.39535505504326496,1400.8565842351636,1869.7510912994028
302,A1,0.5853368524250571,8962.296421269079,9030.691288513748
302,A2,0.6152943114059995,5965.985925666808,6579.795901297817
302,A3,0.5946450612250932,1026.0145963794832,5445.425611264711
302,A4,0.6225913623071453,13100.114498885016,7763.278062750003
302,A5,0.15218731733678503,539.4885351505438,817.1691319905531
302,A6,0.5010335683794848,4873.8498999655685,4004.572308622655
302,A7,0.17471169662612293,312.9553279920973,677.7264750312189
302,A8,0.39500010568523963,1417.2497798273362,1879.2962056652225
303,A1,0.5859484474850805,8923.037027913691,8993.170380826117
303,A2,0.6153166943867207,5933.043732377837,6549.136308496298
303,A3,0.5956165443031717,1020.3641341273999,5455.774668820801
303,A4,0.6241567527138245,13141.734350053477,7785.500515763375
303,A5,0.15125717628757784,536.9726881241112,813.9881325610259
303,A6,0.5002971768361891,4815.5539977056305,3939.24506283407
303,A7,0.17439760095047466,312.96697109780246,675.4749804977932
303,A8,0.39252749890080196,1395.9490476365852,1867.3318992370532
304,A1,0.5858905189092258,8946.665520055298,9019.779529961348
304,A2,0.6155869251008708,5982.478277000989,6590.348350360144
304,A3,0.5951561564358068,1031.078978180452,5452.104033872946
304,A4,0.6237503381613139,13143.837555518336,7805.644087594359
304,A5,0.15181882195758098,534.6698569090485,813.303697358156
304,A6,0.5018157836283922,4858.459769783649,3979.9515193554057
304,A7,0.17569179945590085,313.787621650881,679.4729300972962
304,A8,0.39293941831264056,1403.0544973626704,1873.4279278616677
305,A1,0.5863487278832208,8916.83992887548,8988.99142861998
305,A2,0.6156648300739819,5989.868732733267,6604.530618650489
305,A3,0.5955452069784593,1015.6643934268227,5459.58199689286
305,A4,0.6234622308627416,13164.96223989531,7803.495759852363
305,A5,0.15177613226086012,538.1118878958506,811.1315837729477
305,A6,0.5014743818921308,4845.745016504099,3974.1642309495105
305,A7,0.1742645984682494,312.28629251136044,678.1745646933958
305,A8,0.3942408347161841,1396.5528349530466,1859.9611433636885
306,A1,0.5856349116970256,8977.093249668987,9047.093791090498
306,A2,0.6170124054007305,6004.257492286444,6617.890331586047
